ANO_EJE,GRUPO_ENTIDAD_NOMBRE,SEC_EJEC,EJECUTORA_NOMBRE,DEPARTAMENTO_EJECUTORA_NOMBRE,PROVINCIA_EJECUTORA_NOMBRE,DISTRITO_EJECUTORA_NOMBRE,SEC_FUNC,PROGRAMA_PPTO_NOMBRE,TIPO_ACT_PROY_NOMBRE,PRODUCTO_PROYECTO_NOMBRE,ACTIVIDAD_ACCION_OBRA_NOMBRE,FUNCION_NOMBRE,DIVISION_FUNCIONAL_NOMBRE,GRUPO_FUNCIONAL_NOMBRE,FINALIDAD,META_NOMBRE,FUENTE_FINANCIAMIENTO_NOMBRE,RUBRO_NOMBRE,CATEGORIA_GASTO_NOMBRE,TIPO_TRANSACCION,GENERICA_NOMBRE,SUBGENERICA_NOMBRE,SUBGENERICA_DET_NOMBRE,ESPECIFICA_NOMBRE,ESPECIFICA_DET_NOMBRE,MONTO_PIA,MONTO_PIM,EJEC_ANUAL,PCT_EJECUCION
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500143,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE ICA S.A.,ICA,ICA,PARCONA,43,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,PROYECTO,"MEJORAMIENTO DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO DE LOS PASAJES 2, 3, 5, 6, 9, 10 Y CALLES 1, 4 Y 8 ENTRE LAS MANZANAS O, N, J, I, E, D, K, Q, H, M, F, G, K Y L DE LA URB. ABRAHAM VALDELOMAR DEL SECTOR ACOMAYO, DISTRITO DE PARCONA - ICA - ICA","REHABILITACION, MEJORAMIENTO Y AMPLIACION DE SISTEMA DE AGUA POTABLE Y ALCANTARILLADO",SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,1058,MEJORAMIENTO DE AGUA POTABLE Y DESAGUE,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO DE CAPITAL,2,ADQUISICION DE ACTIVOS NO FINANCIEROS,CONSTRUCCION DE EDIFICIOS Y ESTRUCTURAS,OTRAS ESTRUCTURAS,AGUA Y SANEAMIENTO,COSTO DE CONSTRUCCION POR CONTRATA,0,44592,0.0,0.0
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500143,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE ICA S.A.,ICA,ICA,PARCONA,43,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,PROYECTO,"MEJORAMIENTO DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO DE LOS PASAJES 2, 3, 5, 6, 9, 10 Y CALLES 1, 4 Y 8 ENTRE LAS MANZANAS O, N, J, I, E, D, K, Q, H, M, F, G, K Y L DE LA URB. ABRAHAM VALDELOMAR DEL SECTOR ACOMAYO, DISTRITO DE PARCONA - ICA - ICA","REHABILITACION, MEJORAMIENTO Y AMPLIACION DE SISTEMA DE AGUA POTABLE Y ALCANTARILLADO",SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,1058,MEJORAMIENTO DE AGUA POTABLE Y DESAGUE,DONACIONES Y TRANSFERENCIAS,DONACIONES Y TRANSFERENCIAS,GASTO DE CAPITAL,2,ADQUISICION DE ACTIVOS NO FINANCIEROS,CONSTRUCCION DE EDIFICIOS Y ESTRUCTURAS,OTRAS ESTRUCTURAS,AGUA Y SANEAMIENTO,COSTO DE CONSTRUCCION POR CONTRATA,0,48763,0.0,0.0
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500174,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SALAS,ICA,ICA,SALAS,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,SANEAMIENTO,GESTION,ASESORAMIENTO Y APOYO,888,GESTION ADMINISTRATIVA,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO DE CAPITAL,2,ADQUISICION DE ACTIVOS NO FINANCIEROS,"ADQUISICION DE VEHICULOS, MAQUINARIAS Y OTROS","ADQUISICION DE MAQUINARIAS, EQUIPO Y MOBILIARIO",ADQUISICION DE EQUIPOS INFORMATICOS Y DE COMUNICACIONES,EQUIPOS COMPUTACIONALES Y PERIFERICOS,10000,10000,624438.0,6244.38
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500174,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SALAS,ICA,ICA,SALAS,3,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,SIN PRODUCTO,SERVICIO DE AGUA POTABLE,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,2,ABASTECIMIENTO DE AGUA POTABLE,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,CONTRATACION DE SERVICIOS,"SERVICIOS BASICOS, COMUNICACIONES, PUBLICIDAD Y DIFUSION","SERVICIOS DE ENERGIA ELECTRICA, AGUA Y GAS",SERVICIO DE SUMINISTRO DE ENERGIA ELECTRICA,200000,200000,650956.0,325.48
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500174,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SALAS,ICA,ICA,SALAS,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,SANEAMIENTO,GESTION,ASESORAMIENTO Y APOYO,888,GESTION ADMINISTRATIVA,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,CONTRATACION DE SERVICIOS,VIAJES,VIAJES DOMESTICOS,PASAJES Y GASTOS DE TRANSPORTE,13212,13212,624438.0,4726.29
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500174,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SALAS,ICA,ICA,SALAS,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,SANEAMIENTO,GESTION,ASESORAMIENTO Y APOYO,888,GESTION ADMINISTRATIVA,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,CONTRATACION DE SERVICIOS,VIAJES,VIAJES DOMESTICOS,VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO,6000,6000,624438.0,10407.3
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500174,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SALAS,ICA,ICA,SALAS,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,SANEAMIENTO,GESTION,ASESORAMIENTO Y APOYO,888,GESTION ADMINISTRATIVA,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,CONTRATACION DE SERVICIOS,"SERVICIOS BASICOS, COMUNICACIONES, PUBLICIDAD Y DIFUSION","SERVICIO DE PUBLICIDAD, IMPRESIONES, DIFUSION E IMAGEN INSTITUCIONAL",SERVICIO DE PUBLICIDAD,1000,1000,624438.0,62443.8
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500174,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SALAS,ICA,ICA,SALAS,2,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,SIN PRODUCTO,COMERCIALIZACION Y SERVICIOS COLATERALES,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,23551,COMERCIALIZACION Y SERVICIOS COLATERALES,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,PERSONAL Y OBLIGACIONES SOCIALES,RETRIBUCIONES Y COMPLEMENTOS EN EFECTIVO,GASTOS VARIABLES Y OCASIONALES,OTROS GASTOS VARIABLES Y OCASIONALES,OTRAS OCASIONALES,2500,2500,224218.0,8968.72
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500174,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SALAS,ICA,ICA,SALAS,3,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,SIN PRODUCTO,SERVICIO DE AGUA POTABLE,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,2,ABASTECIMIENTO DE AGUA POTABLE,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,CONTRATACION DE SERVICIOS,VIAJES,VIAJES DOMESTICOS,PASAJES Y GASTOS DE TRANSPORTE,5000,5000,650956.0,13019.12
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500174,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SALAS,ICA,ICA,SALAS,2,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,SIN PRODUCTO,COMERCIALIZACION Y SERVICIOS COLATERALES,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,23551,COMERCIALIZACION Y SERVICIOS COLATERALES,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,PERSONAL Y OBLIGACIONES SOCIALES,RETRIBUCIONES Y COMPLEMENTOS EN EFECTIVO,GASTOS VARIABLES Y OCASIONALES,"ESCOLARIDAD, AGUINALDOS Y GRATIFICACIONES",GRATIFICACIONES,20350,20350,224218.0,1101.81
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500174,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SALAS,ICA,ICA,SALAS,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,SANEAMIENTO,GESTION,ASESORAMIENTO Y APOYO,888,GESTION ADMINISTRATIVA,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,PERSONAL Y OBLIGACIONES SOCIALES,RETRIBUCIONES Y COMPLEMENTOS EN EFECTIVO,GASTOS VARIABLES Y OCASIONALES,"ESCOLARIDAD, AGUINALDOS Y GRATIFICACIONES",GRATIFICACIONES,14167,14167,624438.0,4407.69
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500174,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SALAS,ICA,ICA,SALAS,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,SANEAMIENTO,GESTION,ASESORAMIENTO Y APOYO,888,GESTION ADMINISTRATIVA,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,PERSONAL Y OBLIGACIONES SOCIALES,RETRIBUCIONES Y COMPLEMENTOS EN EFECTIVO,GASTOS VARIABLES Y OCASIONALES,OTROS GASTOS VARIABLES Y OCASIONALES,OTRAS OCASIONALES,2500,2500,624438.0,24977.52
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500174,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SALAS,ICA,ICA,SALAS,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,SANEAMIENTO,GESTION,ASESORAMIENTO Y APOYO,888,GESTION ADMINISTRATIVA,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,PERSONAL Y OBLIGACIONES SOCIALES,OTRAS RETRIBUCIONES,RETRIBUCIONES EN BIENES O SERVICIOS,BIENES,UNIFORME PERSONAL ADMINISTRATIVO,3900,3900,624438.0,16011.23
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500174,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SALAS,ICA,ICA,SALAS,2,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,SIN PRODUCTO,COMERCIALIZACION Y SERVICIOS COLATERALES,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,23551,COMERCIALIZACION Y SERVICIOS COLATERALES,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,PERSONAL Y OBLIGACIONES SOCIALES,RETRIBUCIONES Y COMPLEMENTOS EN EFECTIVO,PERSONAL ADMINISTRATIVO,PERSONAL ADMINISTRATIVO,PERSONAL CON CONTRATO A PLAZO INDETERMINADO (REGIMEN LABORAL PRIVADO),114621,114621,224218.0,195.62
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500174,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SALAS,ICA,ICA,SALAS,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,SANEAMIENTO,GESTION,ASESORAMIENTO Y APOYO,888,GESTION ADMINISTRATIVA,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,CONTRATACION DE SERVICIOS,"SERVICIOS BASICOS, COMUNICACIONES, PUBLICIDAD Y DIFUSION",SERVICIOS DE TELEFONIA E INTERNET,SERVICIO DE INTERNET,1200,1200,624438.0,52036.5
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500174,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SALAS,ICA,ICA,SALAS,4,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,SIN PRODUCTO,SERVICIO DE ALCANTARILLADO,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,3,ABASTECIMIENTO DE AGUA POTABLE Y ALCANTARILLADO,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,PERSONAL Y OBLIGACIONES SOCIALES,OTRAS RETRIBUCIONES,RETRIBUCIONES EN BIENES O SERVICIOS,BIENES,UNIFORME PERSONAL ADMINISTRATIVO,6000,6000,240868.0,4014.47
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500174,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SALAS,ICA,ICA,SALAS,3,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,SIN PRODUCTO,SERVICIO DE AGUA POTABLE,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,2,ABASTECIMIENTO DE AGUA POTABLE,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,COMPRA DE BIENES,"COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES","COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES","LUBRICANTES, GRASAS Y AFINES",5000,5000,650956.0,13019.12
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500174,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SALAS,ICA,ICA,SALAS,4,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,SIN PRODUCTO,SERVICIO DE ALCANTARILLADO,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,3,ABASTECIMIENTO DE AGUA POTABLE Y ALCANTARILLADO,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,CONTRATACION DE SERVICIOS,"SERVICIOS BASICOS, COMUNICACIONES, PUBLICIDAD Y DIFUSION","SERVICIOS DE ENERGIA ELECTRICA, AGUA Y GAS",SERVICIO DE SUMINISTRO DE ENERGIA ELECTRICA,10000,10000,240868.0,2408.68
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500174,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SALAS,ICA,ICA,SALAS,4,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,SIN PRODUCTO,SERVICIO DE ALCANTARILLADO,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,3,ABASTECIMIENTO DE AGUA POTABLE Y ALCANTARILLADO,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,COMPRA DE BIENES,REPUESTOS Y ACCESORIOS,REPUESTOS Y ACCESORIOS,OTROS ACCESORIOS Y REPUESTOS,5000,5000,240868.0,4817.36
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500174,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SALAS,ICA,ICA,SALAS,2,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,SIN PRODUCTO,COMERCIALIZACION Y SERVICIOS COLATERALES,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,23551,COMERCIALIZACION Y SERVICIOS COLATERALES,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,COMPRA DE BIENES,REPUESTOS Y ACCESORIOS,REPUESTOS Y ACCESORIOS,DE SEGURIDAD,10000,10000,224218.0,2242.18
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500174,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SALAS,ICA,ICA,SALAS,4,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,SIN PRODUCTO,SERVICIO DE ALCANTARILLADO,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,3,ABASTECIMIENTO DE AGUA POTABLE Y ALCANTARILLADO,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,CONTRATACION DE SERVICIOS,VIAJES,VIAJES DOMESTICOS,PASAJES Y GASTOS DE TRANSPORTE,5000,5000,240868.0,4817.36
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500174,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SALAS,ICA,ICA,SALAS,3,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,SIN PRODUCTO,SERVICIO DE AGUA POTABLE,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,2,ABASTECIMIENTO DE AGUA POTABLE,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,CONTRATACION DE SERVICIOS,"SERVICIO DE MANTENIMIENTO, ACONDICIONAMIENTO Y  REPARACIONES",DE VEHICULOS,DE VEHICULOS,5000,5000,650956.0,13019.12
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500174,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SALAS,ICA,ICA,SALAS,2,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,SIN PRODUCTO,COMERCIALIZACION Y SERVICIOS COLATERALES,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,23551,COMERCIALIZACION Y SERVICIOS COLATERALES,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,COMPRA DE BIENES,COMPRA DE OTROS BIENES,COMPRA DE OTROS BIENES,OTROS BIENES,5000,5000,224218.0,4484.36
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500174,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SALAS,ICA,ICA,SALAS,3,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,SIN PRODUCTO,SERVICIO DE AGUA POTABLE,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,2,ABASTECIMIENTO DE AGUA POTABLE,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO DE CAPITAL,2,ADQUISICION DE ACTIVOS NO FINANCIEROS,"ADQUISICION DE VEHICULOS, MAQUINARIAS Y OTROS",ADQUISICION DE VEHICULOS,ADQUISICION DE VEHICULOS,PARA TRANSPORTE TERRESTRE,10000,10000,650956.0,6509.56
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500174,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SALAS,ICA,ICA,SALAS,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,SANEAMIENTO,GESTION,ASESORAMIENTO Y APOYO,888,GESTION ADMINISTRATIVA,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,CONTRATACION DE SERVICIOS,LOCACION DE SERVICIOS REALIZADOS POR PERSONA NATURAL,LOCACION DE SERVICIOS REALIZADOS POR PERSONA NATURAL,LOCACION DE SERVICIOS REALIZADOS POR PERSONA NATURAL,200000,200000,624438.0,312.22
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500174,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SALAS,ICA,ICA,SALAS,2,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,SIN PRODUCTO,COMERCIALIZACION Y SERVICIOS COLATERALES,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,23551,COMERCIALIZACION Y SERVICIOS COLATERALES,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,PERSONAL Y OBLIGACIONES SOCIALES,RETRIBUCIONES Y COMPLEMENTOS EN EFECTIVO VARIABLES,GASTOS VARIABLES Y OCASIONALES,GASTOS VARIABLES Y OCASIONALES,COMPENSACION POR TIEMPO DE SERVICIOS DE OTROS REGÍMENES,12446,12446,224218.0,1801.53
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500174,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SALAS,ICA,ICA,SALAS,4,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,SIN PRODUCTO,SERVICIO DE ALCANTARILLADO,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,3,ABASTECIMIENTO DE AGUA POTABLE Y ALCANTARILLADO,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,PERSONAL Y OBLIGACIONES SOCIALES,CONTRIBUCIONES A LA SEGURIDAD SOCIAL,OBLIGACIONES DEL EMPLEADOR,OBLIGACIONES DEL EMPLEADOR,APORTES A LOS FONDOS DE SALUD,11992,11992,240868.0,2008.57
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500174,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SALAS,ICA,ICA,SALAS,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,SANEAMIENTO,GESTION,ASESORAMIENTO Y APOYO,888,GESTION ADMINISTRATIVA,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO DE CAPITAL,2,ADQUISICION DE ACTIVOS NO FINANCIEROS,"ADQUISICION DE VEHICULOS, MAQUINARIAS Y OTROS","ADQUISICION DE MAQUINARIAS, EQUIPO Y MOBILIARIO",ADQUISICION DE MAQUINARIA Y EQUIPO DIVERSOS,AIRE ACONDICIONADO Y REFRIGERACION,5000,5000,624438.0,12488.76
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500174,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SALAS,ICA,ICA,SALAS,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,SANEAMIENTO,GESTION,ASESORAMIENTO Y APOYO,888,GESTION ADMINISTRATIVA,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,CONTRATACION DE SERVICIOS,SERVICIOS PROFESIONALES Y TECNICOS,OTROS SERVICIOS,SERVICIOS DIVERSOS,5000,5000,624438.0,12488.76
2024,EMPRESAS MUNICIPALES DE AGUA POTABLE Y ALCANTARILLADO,500174,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SALAS,ICA,ICA,SALAS,4,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,SIN PRODUCTO,SERVICIO DE ALCANTARILLADO,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,3,ABASTECIMIENTO DE AGUA POTABLE Y ALCANTARILLADO,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,PERSONAL Y OBLIGACIONES SOCIALES,RETRIBUCIONES Y COMPLEMENTOS EN EFECTIVO VARIABLES,GASTOS VARIABLES Y OCASIONALES,GASTOS VARIABLES Y OCASIONALES,COMPENSACION POR TIEMPO DE SERVICIOS DE OTROS REGÍMENES,12935,12935,240868.0,1862.14
